userID,recommended_itemIDs
573, 318 260 1198 1196 858 593 2028 2762 2858 608
583, 318 260 1198 1196 858 593 2028 2762 2858 608
589, 318 260 1198 858 593 2762 608 912 1197 1214
595, 318 260 1198 1196 858 593 2028 2762 608 2858
613, 318 260 1198 1196 858 593 2028 608 2858 1197
615, 260 1196 858 593 2028 2762 2858 608 1197 912
623, 318 260 1198 1196 858 2028 2762 608 2858 912
625, 318 260 1198 1196 858 593 2028 2762 2858 608
629, 318 260 1198 1196 858 593 2028 2762 608 2858
633, 318 260 1198 858 593 2028 2762 608 2858 912
641, 318 1198 858 593 2028 2762 2858 608 1197 912
647, 318 260 1198 1196 858 593 2028 2762 608 2858
649, 318 260 1198 1196 858 593 2028 2762 2858 608
651, 318 260 1198 1196 858 2028 2762 608 2858 1197
657, 318 260 1198 1196 858 593 2762 2858 608 1197
659, 318 260 1198 1196 858 593 2028 2762 2858 912
665, 318 260 1198 1196 858 593 2028 2762 608 2858
667, 318 260 1198 1196 858 593 2028 2762 2858 608
679, 318 260 1198 1196 858 593 2028 2762 2858 912
683, 318 260 1198 1196 858 593 2028 2762 608 912
687, 318 260 1198 1196 858 593 2762 2858 608 1197
691, 318 260 1198 1196 858 593 2762 2858 608 1197
695, 318 260 1198 1196 858 593 2028 2762 2858 608
697, 318 260 1198 1196 858 2028 2858 912 1197 1214
701, 318 260 1198 1196 858 593 2762 608 2858 912
715, 318 1196 593 2028 2762 608 2858 912 1197 1214
717, 318 260 1198 858 593 2028 2762 2858 608 1197
719, 318 260 1198 1196 858 593 2028 2762 608 2858
729, 318 260 1198 1196 858 593 2028 2762 2858 608
735, 318 260 1196 858 593 2028 2762 608 2858 912
737, 318 260 1198 1196 858 593 2028 2762 608 2858
741, 318 260 1198 1196 858 593 2028 2762 608 912
749, 318 260 1198 1196 858 2028 2762 608 2858 912
751, 1196 858 593 2028 608 2858 912 1197 1214 1136
757, 318 260 1198 1196 858 593 2028 2762 2858 608
759, 318 260 1198 1196 858 593 2028 2762 608 2858
771, 318 260 1198 1196 858 593 2028 2762 2858 912
773, 318 260 1198 1196 858 593 2028 2762 608 2858
777, 260 1198 1196 858 2028 2762 2858 608 1197 912
779, 318 260 1198 1196 858 593 2028 2762 608 2858
785, 318 260 1198 1196 858 593 2028 2762 608 2858
791, 318 260 1198 1196 858 593 2028 2762 2858 608
797, 318 260 1198 1196 858 593 2028 2762 2858 608
801, 318 260 1198 1196 858 593 2028 2762 2858 608
817, 318 260 1198 1196 858 593 2028 2762 2858 608
819, 318 260 1198 1196 858 593 2028 2762 608 2858
825, 318 1198 1196 858 593 2762 608 912 1197 1214
829, 318 260 1198 1196 858 593 2028 2858 912 1197
849, 260 1198 1196 858 593 2028 2762 2858 608 1197
857, 318 260 1198 1196 858 593 2028 2762 2858 608
859, 318 260 1198 1196 858 593 2028 2762 2858 608
861, 318 260 1198 1196 858 593 2762 608 2858 912
863, 318 260 1198 1196 858 593 2028 2762 2858 608
869, 318 260 1198 1196 858 593 2028 2762 2858 1197
875, 260 1198 1196 858 2028 2762 608 2858 912 1197
883, 318 260 1198 1196 858 593 2028 2762 608 2858
885, 318 260 1198 1196 858 593 2028 2762 608 2858
887, 318 260 1198 1196 858 593 2028 2762 2858 608
889, 318 1198 1196 858 593 2028 2762 608 2858 912
893, 318 260 1198 1196 858 593 2028 2762 2858 608
903, 318 260 1198 1196 858 593 2762 2858 912 1197
905, 318 1198 1196 858 593 2028 2762 608 912 1197
909, 318 260 1198 1196 858 593 2028 2762 608 2858
911, 318 260 1198 1196 858 593 2028 608 2858 912
917, 318 260 1198 1196 858 593 2028 2762 608 2858
923, 318 260 1198 1196 858 593 2028 2762 2858 608
933, 260 1198 1196 858 593 2028 2762 608 2858 912
935, 318 260 1198 1196 858 593 2028 2762 2858 608
937, 318 260 1198 1196 858 593 2028 2762 608 2858
941, 318 260 1198 1196 858 593 2028 2762 2858 608
943, 318 1196 858 593 2028 2762 608 2858 912 1197
947, 318 260 1198 1196 858 593 2028 2858 608 1197
959, 318 260 1198 1196 858 593 2028 2762 608 912
985, 318 260 1198 1196 858 593 2028 2762 608 2858
997, 318 260 1198 1196 858 593 2028 2762 608 912
1005, 318 260 1196 858 593 2028 2762 608 2858 912
1007, 260 1198 1196 858 593 2028 2762 608 2858 912
1009, 318 260 1198 1196 858 593 2028 2762 608 2858
1025, 318 260 1198 1196 858 593 2028 2762 2858 608
1039, 318 260 1198 1196 858 593 2028 2762 608 912
1045, 318 260 1198 858 593 2028 2762 608 912 1197
1049, 318 260 1198 1196 858 593 2028 2762 608 2858
1051, 318 260 1198 1196 858 593 2028 2762 2858 608
1053, 318 260 1198 1196 858 593 2028 2762 608 1197
1057, 318 260 1198 1196 858 593 2028 2762 2858 608
1061, 318 260 1198 1196 858 2028 2762 608 2858 912
1069, 318 260 1198 1196 858 593 2028 2762 2858 608
1073, 318 260 1198 1196 858 593 2028 2762 608 2858
1077, 318 260 1196 858 593 2762 2858 608 912 1214
1079, 260 1198 1196 858 593 2028 2762 608 2858 912
1081, 260 1196 858 593 2028 2762 608 2858 912 1197
1085, 260 1198 1196 858 2762 2858 608 1197 912 1214
1089, 318 260 1198 1196 858 593 2028 2762 608 2858
1091, 318 260 1198 1196 858 593 2028 2762 608 2858
1093, 318 260 1198 1196 858 593 2028 2762 608 2858
1105, 318 260 1198 1196 858 593 2028 2762 608 2858
1113, 318 260 1198 1196 858 593 2028 2762 2858 608
1119, 318 260 1198 1196 858 593 2028 2762 2858 608
1133, 318 260 858 593 2028 2762 608 2858 912 1197
1135, 318 260 1198 1196 858 593 2028 2762 608 2858
1139, 318 260 1198 1196 858 593 2028 2762 608 912
1141, 318 260 1198 1196 858 2028 2762 608 2858 912
1149, 318 260 1198 1196 858 593 2028 608 912 1197
1157, 318 260 1196 858 593 2028 2762 608 2858 912
1167, 318 260 1198 1196 858 593 2028 2762 608 912
1171, 318 260 1198 1196 858 593 2028 2762 2858 608
1175, 318 260 1196 2028 2762 608 2858 912 1197 1214
1177, 318 260 1198 1196 858 593 2028 2762 608 912
1183, 318 260 1198 858 593 2028 2762 2858 608 912
1189, 318 260 1198 1196 858 593 2028 2762 2858 608
1197, 318 260 1198 1196 858 593 2028 2762 2858 912
1201, 318 260 1198 1196 858 593 2028 2762 608 912
1205, 318 260 1198 1196 858 593 2028 2762 2858 608
1219, 318 260 1198 1196 858 593 2028 2762 608 1197
1221, 318 260 1198 1196 858 593 2028 608 1197 912
1227, 318 260 1198 1196 858 593 2028 2762 608 2858
1229, 318 1198 1196 858 593 2028 2762 608 2858 912
1233, 318 260 1198 1196 858 593 2028 2762 2858 608
1239, 318 260 1198 1196 858 593 2028 2762 2858 608
1247, 318 1198 1196 858 593 2028 2762 2858 608 1197
1255, 318 260 1198 1196 858 593 2028 2762 608 2858
1257, 318 260 1198 1196 858 593 2028 2762 2858 608
1273, 318 260 1198 858 593 2028 2762 2858 608 1197
1277, 318 1198 1196 858 593 2028 2762 608 2858 912
1281, 318 260 1198 1196 858 593 2028 2762 2858 608
1285, 318 260 1198 1196 858 593 2028 2762 608 2858
1293, 318 260 1198 1196 858 593 2028 2762 608 912
1295, 318 260 1198 1196 858 593 2028 2762 2858 608
1303, 318 260 1198 1196 858 593 2028 608 2858 912
1309, 318 260 1198 1196 858 593 2028 2762 2858 608
1311, 318 260 1198 1196 858 593 2028 2762 2858 608
1323, 318 260 1198 1196 858 593 2028 2762 2858 608
1325, 318 260 1198 1196 858 593 2028 2762 608 2858
1331, 260 1198 1196 858 593 2028 2762 608 2858 912
1333, 318 260 1198 1196 858 593 2028 2762 2858 608
1341, 260 1198 858 2028 2762 2858 608 1197 912 1214
1345, 318 260 1198 1196 858 593 2028 2762 2858 608
1347, 318 1198 858 593 2762 2858 608 1197 912 1214
1353, 318 260 1198 1196 593 2762 2858 608 1197 912
1361, 318 260 1198 1196 858 593 2028 2762 2858 608
1365, 318 260 1198 1196 858 593 2028 2762 2858 608
1379, 318 260 1198 1196 593 2028 2762 2858 608 1197
1385, 318 260 1198 1196 858 593 2028 2762 608 2858
1391, 260 1196 858 593 2028 2762 2858 912 1214 1136
1395, 260 1198 1196 858 593 2028 2762 2858 1197 912
1397, 260 1198 1196 858 593 2028 2762 2858 912 1197
1399, 318 260 1198 1196 858 593 2028 2762 608 2858
1417, 318 260 1198 1196 858 593 2028 2762 608 2858
1423, 318 260 1198 1196 858 593 2028 608 2858 912
1431, 318 260 1198 858 593 2028 2762 2858 608 912
1435, 318 260 1198 1196 858 593 2028 2762 608 2858
1449, 260 1198 1196 858 593 2028 2762 2858 608 912
1461, 318 1198 1196 858 593 2028 2762 2858 608 1197
1471, 318 260 1198 1196 858 593 2028 2762 608 912
1477, 318 260 1198 1196 858 593 2028 2762 608 2858
1479, 318 260 1198 1196 858 593 2028 2762 608 2858
1481, 318 260 1198 1196 858 593 2028 2762 2858 608
1491, 318 260 1198 1196 858 593 2028 2762 2858 608
1493, 318 260 1198 1196 858 593 2028 2762 608 2858
1501, 318 260 1198 1196 858 593 2028 2762 2858 608
1507, 318 260 1196 858 593 2762 2858 608 1197 912
1511, 318 260 1198 1196 858 2028 2762 608 2858 912
1515, 318 260 1198 1196 858 593 2028 2762 2858 608
1527, 318 260 1198 1196 858 593 2028 2762 608 2858
1529, 318 260 1198 858 593 2028 2762 2858 608 912
1531, 318 260 1198 1196 858 593 2028 2762 2858 608
1539, 318 260 1198 1196 593 2028 2858 608 912 1214
1577, 318 260 1198 1196 858 593 2028 2762 2858 608
1583, 318 260 1198 1196 858 593 2028 2762 2858 608
1613, 318 260 1198 1196 858 593 2028 2762 608 2858
1617, 318 260 1198 1196 858 593 2028 2762 2858 608
1619, 318 260 1198 1196 858 593 2028 2762 608 2858
1623, 318 260 1198 1196 858 593 2028 2762 608 2858
1625, 318 260 1198 1196 858 593 2028 2762 608 912
1629, 318 260 1198 1196 858 593 2028 2762 608 912
1633, 318 260 1198 1196 858 2028 2762 608 2858 912
1645, 318 260 1198 1196 858 593 2028 2762 608 1197
1651, 318 260 1198 1196 858 593 2028 2762 2858 608
1657, 318 260 1198 1196 858 593 2028 2762 608 912
1659, 318 260 1198 1196 858 593 2028 2762 2858 608
1661, 318 260 1198 1196 858 593 2028 2762 608 912
1675, 318 260 1198 1196 858 593 2028 2762 2858 608
1679, 260 1198 858 593 2028 2762 608 2858 912 1197
1689, 318 260 1198 1196 858 2028 608 2858 912 1197
1693, 318 260 1198 1196 858 593 2028 2762 608 2858
1701, 318 260 1198 1196 858 593 2028 2762 2858 608
1717, 318 260 1198 1196 858 593 2028 2762 2858 608
1727, 318 260 1198 1196 858 593 2028 2762 608 2858
1745, 318 260 1198 1196 858 593 2028 2762 608 2858
1751, 318 260 1198 1196 2028 2762 2858 912 1197 1214
1753, 318 260 1198 1196 858 2028 2762 608 1197 912
1757, 318 260 1198 1196 858 593 2028 2762 608 2858
1761, 318 260 1198 858 593 2028 2762 2858 912 1197
1763, 318 260 1198 858 593 2028 2762 608 2858 912
1771, 318 260 1198 1196 858 593 2028 2762 608 2858
1789, 318 260 1198 1196 858 593 2028 2762 2858 608
1791, 318 260 1198 1196 858 593 2028 2762 2858 608
1803, 318 260 1198 1196 858 593 2028 2762 608 2858
1807, 318 260 1198 858 593 2028 2762 2858 608 1197
1823, 318 260 1198 1196 858 593 2028 2762 2858 912
1831, 260 1198 1196 858 593 2028 2762 608 2858 912
1833, 318 1198 1196 858 593 2028 2762 608 2858 1197
1835, 318 260 1198 1196 858 593 2028 2762 2858 608
1851, 318 1198 1196 858 593 2028 2762 2858 608 1197
1861, 318 260 1196 858 593 2028 2762 608 2858 912
1867, 318 260 1198 1196 858 2028 2762 2858 608 912
1889, 318 260 858 2028 2762 608 2858 912 1197 1214
1891, 318 260 1198 1196 858 593 2028 2762 608 2858
1897, 318 1198 858 593 2028 2762 608 2858 912 1197
1905, 318 260 1198 858 593 2028 2762 2858 608 1197
1909, 318 260 1198 858 593 2028 2762 2858 608 1197
1915, 318 260 1198 1196 593 2762 2858 912 1197 1214
1921, 318 260 1198 1196 858 593 2028 2762 608 912
1925, 318 1198 858 593 2028 2762 2858 608 912 1214
1929, 318 1198 1196 858 593 2028 2762 2858 608 1197
1937, 318 260 1198 1196 858 593 2028 2762 2858 608
1939, 318 260 1198 1196 858 2028 608 1197 912 1214
1949, 318 1196 858 593 2028 2762 608 2858 912 1197
1955, 318 260 1198 1196 858 593 2028 2762 608 912
1957, 318 260 1198 1196 858 593 2028 2762 2858 608
1959, 318 260 1198 858 593 2762 608 2858 912 1197
1961, 318 260 1196 858 593 2028 2762 2858 608 912
1965, 318 260 1198 1196 858 593 2028 2762 608 2858
1969, 318 260 1198 1196 593 2028 2762 2858 912 1197
1979, 318 260 1198 1196 858 593 2028 2762 608 2858
1985, 260 1198 1196 858 593 2028 2762 2858 608 1197
1993, 318 260 1198 1196 858 593 2028 2762 608 2858
1995, 318 260 1198 1196 858 593 2028 2762 608 2858
1997, 318 260 1196 858 593 2028 2762 2858 608 1197
2001, 318 260 1198 1196 858 593 608 2858 912 1197
2005, 318 260 1196 858 2028 2762 608 2858 912 1197
2013, 318 260 1196 858 593 2028 2762 608 2858 912
2017, 318 260 1198 1196 858 593 2028 2762 608 2858
2019, 260 1198 1196 858 593 2028 2762 912 1197 1214
2023, 318 260 1198 1196 858 593 2028 2762 608 2858
2027, 318 260 1198 1196 858 593 2028 2762 608 2858
2033, 318 260 1198 1196 858 593 2028 2762 608 2858
2059, 318 260 1198 1196 858 593 2028 2762 608 2858
2063, 318 260 1198 1196 858 593 2028 2762 2858 1197
2069, 318 260 1198 1196 858 593 2028 2762 2858 608
2077, 318 260 1198 1196 858 593 2028 2762 2858 608
2079, 318 260 858 593 2028 2762 2858 608 1197 1214
2085, 318 260 1198 1196 858 593 2028 2762 2858 608
2087, 318 260 1198 1196 858 593 2028 2762 2858 608
2099, 318 260 1198 1196 858 593 2028 2762 2858 912
2101, 318 260 1198 1196 858 593 2028 608 2858 912
2121, 318 260 1198 1196 858 593 2028 2762 2858 608
2127, 1196 858 593 2028 2762 2858 608 1197 912 1214
2133, 318 260 1198 1196 858 2028 2762 608 912 1197
2145, 318 260 1198 1196 858 593 2028 2762 2858 608
2151, 318 260 1198 1196 858 593 2028 2762 2858 608
2179, 318 260 1198 1196 858 593 2028 2762 2858 912
2185, 318 260 1198 858 593 2762 608 2858 912 1136
2193, 318 260 1196 858 593 2028 2762 608 2858 912
2195, 318 260 1198 1196 593 2028 2762 2858 608 1197
2197, 318 260 1198 1196 858 593 2028 2762 608 912
2201, 318 260 1196 858 593 2028 2762 608 2858 912
2207, 318 260 1198 1196 858 593 2762 2858 608 1197
2209, 318 260 1198 1196 593 2028 2762 2858 608 1197
2221, 318 260 1198 1196 858 593 2028 2762 608 2858
2223, 318 260 1196 858 593 2762 2858 912 1197 1214
2229, 318 260 1198 1196 858 593 2028 2762 608 2858
2231, 318 260 1198 1196 858 593 2028 2762 608 2858
2241, 318 260 1198 1196 858 593 2028 2762 2858 608
2243, 318 260 1198 1196 858 593 2028 2762 2858 608
2247, 318 260 1196 858 593 2028 2762 608 1197 912
2249, 318 1198 1196 593 2028 2762 2858 608 1197 912
2257, 318 260 1198 858 593 2028 2762 608 2858 912
2261, 260 1198 858 593 2028 2762 608 2858 912 1197
2263, 318 260 1198 1196 858 593 2028 2762 608 2858
2267, 260 1198 1196 2762 608 2858 1197 1214 1136 541
2277, 260 1198 1196 858 593 2028 2762 912 1197 1214
2297, 318 1198 1196 858 593 2028 2762 2858 608 1197
2299, 260 1196 1198 858 593 2028 2762 2858 608 1197
2305, 318 260 1198 1196 858 2028 2762 2858 608 912
2313, 318 260 1198 1196 858 593 2028 2762 608 2858
2321, 318 260 1198 1196 858 593 2028 2762 608 912
2323, 260 1198 1196 858 593 2028 2762 608 2858 912
2333, 318 260 1198 1196 858 2028 2762 608 2858 912
2335, 318 260 1196 858 593 2028 2762 608 912 1197
2341, 318 260 1198 1196 858 593 2028 2762 2858 608
2357, 318 260 1198 1196 858 593 2028 2762 2858 912
2359, 318 260 1198 1196 858 593 2028 608 2858 912
2363, 260 1198 858 593 2028 2858 912 1214 1136 541
2367, 318 260 1198 1196 858 593 2028 2762 608 912
2369, 318 260 1198 1196 858 593 2028 2762 608 912
2383, 318 260 1198 1196 858 593 2028 2762 608 2858
2391, 318 260 1198 1196 858 2028 2762 608 2858 912
2393, 318 260 1198 1196 858 593 2028 2762 2858 608
2395, 318 260 1198 1196 858 2028 2858 912 1197 1214
2397, 318 260 1198 1196 858 593 2028 2858 608 1197
2409, 318 260 1198 1196 858 593 2028 2762 608 2858
2411, 318 1198 1196 858 593 2028 2762 608 2858 912
2413, 318 260 1198 1196 858 2028 2762 2858 608 1197
2415, 318 260 1198 1196 858 593 2028 2762 2858 608
2417, 318 1198 1196 858 593 2028 2762 608 2858 912
2429, 318 260 1198 1196 858 593 2028 2762 2858 608
2443, 318 260 1198 1196 858 593 2028 2762 2858 608
2459, 318 1198 1196 858 593 2028 2762 608 912 1197
2485, 318 1198 1196 858 593 2028 2762 608 2858 912
2487, 260 1198 1196 858 593 2028 2762 608 2858 912
2491, 318 1198 1196 858 593 2028 2762 2858 608 912
2499, 318 260 1198 1196 858 593 2028 2762 2858 608
2501, 318 260 1198 1196 858 593 2028 2762 608 912
2509, 318 260 1198 1196 858 2028 2762 608 912 1197
2511, 318 260 1198 1196 858 593 2028 2762 2858 608
2515, 318 260 1198 1196 858 593 2028 2762 2858 608
2521, 318 260 1198 1196 858 593 2028 2762 608 2858
2529, 318 260 1198 1196 858 2028 2762 2858 608 1197
2531, 260 1198 858 593 2028 2762 608 2858 1197 1214
2537, 318 260 1198 1196 858 593 2028 608 2858 912
2551, 318 260 1198 1196 858 593 2028 2762 608 2858
2553, 318 260 1198 1196 858 593 2028 2762 608 912
2559, 318 260 1198 1196 858 593 2028 2762 2858 608
2563, 318 260 1198 1196 858 593 2028 2762 2858 608
2567, 318 260 1198 1196 858 593 2028 2762 608 912
2579, 318 260 1198 1196 858 593 2028 2762 2858 608
2581, 318 1198 1196 858 593 2028 2762 608 2858 912
2591, 318 260 1198 1196 858 593 2028 2762 608 2858
2597, 318 1196 858 593 2028 2762 2858 608 912 1214
2599, 318 260 1198 1196 858 593 2028 2762 2858 608
2601, 260 1198 1196 858 593 2028 2762 2858 608 1214
2613, 318 260 1198 1196 858 593 2028 2762 608 2858
2615, 318 260 1198 1196 858 593 2028 2762 608 2858
2619, 318 260 1198 1196 858 593 2028 2762 2858 608
2621, 318 1198 1196 858 593 2028 2762 608 2858 912
2623, 318 260 1198 1196 858 593 2028 2762 2858 608
2625, 318 260 1198 1196 858 593 2762 2858 608 1197
2627, 318 260 1198 1196 858 593 2028 2762 2858 608
2661, 318 260 1198 1196 858 593 2028 2762 2858 608
2667, 318 260 1198 1196 593 2028 2762 2858 608 1197
2677, 318 260 1198 1196 858 593 2028 2762 2858 608
2681, 318 260 1198 1196 858 593 2028 2762 2858 608
2697, 318 260 1198 1196 593 2028 2762 608 2858 912
2709, 318 260 1198 1196 858 593 2028 2762 608 2858
2719, 318 260 1198 858 593 2028 2858 608 912 1197
2721, 318 260 1198 1196 858 593 2028 608 2858 912
2731, 318 260 1196 858 593 2028 2858 608 1197 912
2757, 318 260 1198 1196 858 593 2028 2762 2858 608
2763, 318 260 1198 1196 858 593 2028 2762 608 2858
2775, 318 260 1198 1196 858 593 2028 2762 2858 608
2781, 318 260 1198 1196 858 593 2028 2762 608 2858
2795, 318 260 1198 1196 858 593 2028 2762 608 912
2797, 318 260 1198 1196 858 2028 2762 2858 608 912
2803, 260 1196 858 593 2028 2762 2858 608 912 1197
2817, 318 260 1198 858 593 2028 2762 608 912 1197
2821, 318 260 1198 1196 858 593 2028 2762 2858 608
2823, 318 260 1198 1196 858 593 2028 2762 608 2858
2825, 318 260 1198 1196 858 593 2028 2762 2858 608
2827, 318 260 1198 1196 858 593 2028 2762 608 2858
2843, 318 260 1198 858 2028 2762 2858 608 1197 912
2847, 318 260 1198 1196 858 593 2028 2762 2858 608
2853, 260 1198 1196 858 593 608 912 1197 1214 1136
2869, 318 260 1198 1196 858 593 2028 2762 608 2858
2871, 318 260 1198 1196 858 593 608 2858 912 1197
2873, 318 260 1198 1196 858 593 2028 2762 2858 912
2879, 318 260 1198 1196 858 593 2762 2858 608 1197
2883, 260 1198 1196 858 593 2028 2762 2858 1197 912
2889, 318 260 1198 1196 593 2028 2762 2858 608 912
2895, 260 1198 1196 593 2028 2762 608 2858 912 1197
2903, 318 260 1198 1196 858 593 2028 2762 2858 608
2915, 318 260 1198 1196 858 593 2028 2762 608 2858
2939, 318 260 1198 1196 858 593 2028 2762 608 1197
2941, 318 260 1198 1196 858 593 2028 2762 608 2858
2949, 318 260 1198 1196 593 2028 2762 608 2858 912
2953, 318 260 1198 1196 858 593 2028 2762 2858 608
2957, 318 260 1198 1196 858 593 2028 2762 2858 608
2959, 318 260 1198 1196 858 593 2028 2762 2858 608
2961, 318 260 1198 1196 858 593 608 2858 912 1214
2965, 318 260 1198 858 593 2028 2762 608 912 1214
2967, 318 260 1196 858 593 2028 2762 2858 608 912
2983, 318 260 1198 858 593 2028 2762 2858 608 1197
2987, 318 260 1198 858 593 2028 2762 2858 608 912
2991, 318 1198 1196 593 2028 2762 2858 608 912 1197
2997, 318 260 1198 1196 858 593 2028 608 2858 912
3001, 318 1198 1196 858 593 2028 2762 608 2858 912
3005, 318 260 1198 1196 858 593 2028 2762 608 2858
3009, 318 260 1198 1196 858 593 2028 2762 608 2858
3019, 318 260 1198 1196 858 593 2028 2762 2858 608
3021, 318 260 1198 1196 858 593 2028 2762 2858 608
3027, 260 1196 858 593 2028 2762 608 2858 912 1197
3029, 318 260 1198 1196 858 593 2028 2762 608 912
3035, 318 260 1198 1196 858 593 2028 2762 608 2858
3039, 318 260 1198 1196 858 593 2028 2762 2858 608
3041, 318 260 1198 1196 858 593 2028 2762 2858 912
3043, 318 260 1198 1196 858 593 2028 2762 2858 608
3045, 318 260 1198 858 593 2028 2762 2858 608 912
3055, 318 1198 858 2028 2762 2858 608 1197 912 1136
3057, 318 260 1198 1196 858 593 2028 2762 608 2858
3061, 318 260 1198 1196 858 593 2028 2762 2858 608
3067, 318 260 1198 1196 858 593 2028 2762 2858 912
3079, 318 260 1198 1196 858 593 2028 2762 608 2858
3085, 318 260 1198 1196 858 593 2028 2762 2858 608
3087, 318 260 1198 1196 858 593 2028 608 912 1197
3089, 318 260 1198 1196 858 593 2028 2762 2858 608
3095, 318 260 1198 1196 858 593 2028 2762 608 2858
3103, 318 260 1198 858 593 2028 2762 608 2858 912
3109, 318 260 858 593 2028 2762 2858 608 912 1197
3117, 318 260 1198 1196 858 593 2028 2762 2858 608
3135, 318 260 1198 1196 858 593 2028 2762 2858 608
3139, 318 260 1198 1196 858 593 2028 2762 2858 608
3141, 318 260 1198 1196 858 593 2762 608 912 1197
