userID,recommended_itemIDs
1177, 2997 608 593 2762 2396 318 2028 1617 1196 260
1183, 260 2011 2115 1240 1198 1270 589 1097 1200 1197
1189, 318 457 608 2599 223 1393 2797 357 2890 2858
1197, 593 1247 318 1617 1213 2858 2028 2762 858 1196
1201, 592 1580 2797 780 1270 2011 1291 1136 3253 1240
1205, 733 3418 2916 1580 1552 1196 1291 260 1197 165
1219, 1240 3471 1097 2011 1200 541 1291 2916 592 3527
1221, 1270 2396 2797 1136 593 1197 2987 2028 1097 1196
1227, 1022 2085 2096 2078 2087 1907 595 2294 594 1029
1229, 1291 592 2115 1240 2640 457 1198 1200 1196 2194
1233, 903 2065 923 1244 908 1945 904 2243 955 905
1239, 3253 1580 1136 1079 2797 1307 3175 1517 2791 1240
1247, 592 2797 1240 2011 1291 1200 1270 2407 2194 1196
1255, 1580 2916 367 2797 2011 588 648 2470 3253 539
1257, 2087 1029 2054 594 596 2085 2137 2080 2005 2641
1273, 2640 592 1291 2115 2797 2011 1240 1270 1200 1097
1277, 2115 1291 780 2797 1097 1270 2100 2470 2987 1917
1281, 2797 3448 919 1097 1674 1079 1307 1291 592 1270
1285, 2396 2987 2716 1617 2599 1136 608 2683 1394 1079
1293, 780 165 1391 316 1552 1917 2002 736 733 1370
1295, 2797 2396 593 2858 1394 608 2248 318 3793 2324
1303, 780 1917 733 1676 316 2916 1527 1544 648 329
1309, 2797 587 3253 1307 3255 919 1270 592 1968 1097
1311, 750 919 1208 858 923 904 908 111 1136 1387
1323, 2641 2054 1917 1676 1391 2105 2087 2161 2640 594
1325, 2115 1552 1608 1917 153 165 1391 1918 377 733
1331, 590 1393 608 1580 593 2324 1968 3418 1270 2028
1333, 1214 1200 1370 2916 2455 1527 2021 1676 1917 1387
1341, 608 1136 858 1270 1097 1213 1208 3471 1198 2716
1345, 3471 1270 924 2407 1136 2797 1079 1278 541 1097
1347, 1240 2916 1291 1374 3527 592 780 1198 1214 1580
1353, 1952 2916 1097 1945 608 318 2797 1090 589 1208
1361, 1022 1029 2096 596 2087 594 2085 2137 2078 595
1365, 3256 1370 733 1608 165 377 1552 474 1722 457
1379, 1097 1580 2797 2916 2640 1136 780 2011 2628 592
1385, 3448 1307 2194 2797 1222 1968 1394 1079 2100 2470
1391, 1240 1200 1270 1196 2916 260 592 2797 1097 593
1395, 780 2916 1200 1240 592 2640 1291 1580 1527 1270
1397, 592 2797 165 1552 1291 780 2916 1580 153 648
1399, 541 1206 924 3471 3435 2186 913 922 904 608
1417, 1974 2513 1971 1972 1975 1976 1717 2455 1991 1978
1423, 780 2916 592 2628 2011 1391 1584 589 2640 1676
1431, 2916 3527 780 592 1370 1291 2115 2640 1580 165
1435, 1784 377 3253 1517 457 648 780 2797 1393 587
1449, 608 593 2396 1094 1196 1213 1307 2858 2762 260
1461, 2797 2011 2987 3448 592 1097 1291 1968 1136 2407
1471, 2916 2997 457 1198 1580 1291 593 1196 1270 260
1477, 592 377 2797 780 457 1370 1580 736 2100 1291
1479, 1307 1968 2797 1270 2716 2291 318 1784 608 593
1481, 2513 1974 1347 1717 724 2004 3264 2279 1388 2338
1491, 1370 592 780 1552 733 1608 165 1917 736 2916
1493, 3911 3481 3893 3317 3160 3952 3408 3751 2599 405
1501, 2791 608 2858 3160 1393 1580 318 593 2396 1307
1507, 2762 648 780 1580 2396 2916 2716 593 589 2858
1511, 858 3471 1240 1219 1136 1208 1200 260 1196 589
1515, 1136 1394 1387 1197 1270 1196 1198 260 1291 1097
1527, 2011 2797 2054 2105 2100 2640 2987 2641 1291 3448
1529, 592 2054 2405 3033 3448 2640 2100 1291 2797 780
1531, 2797 2011 1270 3448 592 1307 2081 2716 1079 1097
1539, 780 1291 2797 1580 2640 457 1240 2628 733 1097
1577, 2987 2699 2706 1270 1387 1291 1240 1200 1196 260
1583, 2916 1196 1580 2716 2628 780 1240 1584 2762 608
1613, 2294 595 1022 2096 2085 596 1029 2081 594 588
1617, 2011 780 589 2916 1391 1240 1270 1200 2797 367
1619, 1291 1240 780 1356 1580 1200 592 3527 648 2115
1623, 2706 2710 223 2987 3793 2762 2599 2858 1580 2396
1625, 1784 3255 1393 1682 2797 3253 1517 1777 539 2302
1629, 2762 223 2706 2599 2716 2683 2396 3176 2997 1580
1633, 780 592 1527 316 1580 2011 1356 1676 1291 1391
1645, 1079 2797 1394 1307 1500 2791 1968 3253 2716 1270
1651, 3424 1247 2243 3363 2289 1231 1292 3361 1244 3362
1657, 1214 1270 1240 1247 593 1097 1200 1196 260 1198
1659, 1214 1240 1270 1196 924 3471 2916 1097 2640 1198
1661, 608 589 593 1196 2028 2762 260 318 2396 2916
1675, 2959 2683 2706 2762 3481 2716 3623 2710 2712 2699
1679, 1097 1136 919 1968 3448 1079 2987 1270 1394 590
1689, 608 2028 1213 457 1393 1784 1089 318 590 2858
1693, 1079 1394 1307 2797 1968 1136 3253 3361 3448 2791
1701, 1584 1527 1876 1544 2916 2628 589 1356 1917 3527
1717, 2455 1690 1974 724 1347 2916 1717 1258 1130 1350
1727, 1247 1219 1214 1278 3471 924 1208 919 923 1136
1745, 3448 1208 1247 1952 3361 1674 1953 1079 590 2797
1751, 457 2916 589 377 780 1200 1291 592 1196 2628
1753, 592 780 2916 1580 1291 3527 648 1370 2011 457
1757, 2572 539 1777 339 357 2424 3255 587 951 955
1761, 2916 780 592 3527 1291 1200 2640 165 1527 1580
1763, 2916 780 1214 1240 541 1580 1097 2640 2011 3527
1771, 3893 3897 3317 3952 3160 3556 3481 3751 1635 3536
1789, 539 1777 587 339 3255 3253 2424 1784 141 588
1791, 2683 2706 2710 223 2694 3253 2599 2572 2959 2699
1803, 1358 2710 1674 1186 1302 1266 454 3360 2391 2336
1807, 592 1370 2011 377 780 2470 2797 3448 1580 733
1823, 2599 1394 318 2858 1079 2762 2997 2716 2396 589
1831, 1270 1197 1136 593 1196 1240 1617 1198 2716 608
1833, 1196 1198 1270 919 1240 1214 1097 858 924 1197
1835, 780 153 1391 2011 3255 316 367 1917 648 1584
1851, 648 2628 780 2916 2699 1580 1291 1527 592 1917
1861, 919 1247 1304 910 1219 903 904 260 1136 1240
1867, 2797 1270 3448 2716 1097 1291 1196 1079 377 1393
1889, 2797 1307 592 1097 1291 2716 1580 2916 2100 1968
1891, 1258 1674 2791 1387 3471 2100 1208 1247 3363 1302
1897, 2916 780 2640 1240 1527 1374 2628 1200 1356 2115
1905, 1291 2640 592 1240 780 1580 2916 1197 589 457
1909, 592 2916 1200 1240 377 2797 1270 1307 2640 2011
1915, 593 2858 1196 2396 318 2762 1213 1136 260 1270
1921, 3481 2396 593 2028 3793 3897 1580 3408 2959 3176
1925, 2916 780 592 377 1580 1291 648 1240 608 593
1929, 318 608 593 2028 457 377 1307 2797 590 592
1937, 1196 590 1198 260 1270 1240 1291 2716 1580 1097
1939, 2916 3527 1370 1291 165 2115 733 2640 1240 316
1949, 592 2640 1240 2916 1270 1374 780 1387 2797 1376
1955, 608 2396 318 593 2762 1617 2599 1213 3176 2291
1957, 733 457 1370 1552 592 1608 736 3256 1291 165
1959, 1291 1240 780 2916 592 2628 1374 1198 1200 457
1961, 1136 1270 2797 1079 1394 1968 1307 1196 260 1240
1965, 1376 2641 592 2105 2640 2011 2642 3448 2054 2115
1969, 2916 1240 1270 1291 1196 260 1200 592 1580 589
1979, 1552 377 1370 648 1608 780 736 1580 733 457
1985, 2762 2959 2716 2396 377 1580 2987 592 2028 2858
1993, 1580 2916 260 1196 457 2028 377 2628 780 593
1995, 1784 1500 1517 1732 1682 2599 223 1136 3160 1307
1997, 592 2115 3527 780 1370 1291 2640 648 733 377
2001, 457 608 648 780 733 2916 1393 593 589 2959
2005, 608 318 1196 2028 260 1617 858 457 589 2858
2013, 1270 1196 260 1240 1197 2716 1580 589 1097 1136
2017, 3897 3481 3176 3160 2396 3751 1784 2336 2987 2797
2019, 592 780 2916 2011 1391 1240 1200 1291 2797 3527
2023, 2420 3524 1962 1302 2145 3448 2407 2146 1246 1674
2027, 1240 924 1214 1196 1291 260 2916 1097 2716 589
2033, 1130 2513 2797 2517 1975 1983 2787 1347 2867 1971
2059, 316 2916 2115 780 2640 1240 1527 3527 1676 1200
2063, 589 457 1580 1198 780 593 1240 2762 1196 1617
2069, 1090 1674 608 1222 1968 593 1213 858 919 3448
2077, 2710 2004 1644 784 1407 3254 724 2279 2338 3176
2079, 2797 592 1307 2716 1968 1394 1079 3448 1291 2407
2085, 3362 1953 2194 2001 592 1222 3039 1663 3361 2115
2087, 1079 3448 2407 1394 3361 2100 2797 2194 2011 592
2099, 780 1370 2916 153 736 733 1552 1917 377 1584
2101, 2797 592 1784 2011 1291 1517 1580 780 3448 648
2121, 1387 1394 2987 1214 1270 1136 1968 1079 1197 648
2127, 593 1196 608 2028 589 1580 2716 1097 2987 2791
2133, 1097 589 1580 1196 1270 2916 608 318 1200 1584
2145, 1307 608 1196 593 1270 1097 923 1079 260 1617
2151, 1517 344 231 1485 2302 3255 1777 367 104 588
2179, 377 780 165 1552 1370 733 1608 736 2353 457
2185, 260 1240 1198 589 1200 1270 1580 2916 1097 1291
2193, 1580 1370 592 1527 733 165 2916 457 3253 648
2195, 1196 260 1198 1097 608 1240 593 318 1214 919
2197, 2916 780 1580 1240 589 1676 2997 2628 316 2987
2201, 592 780 1291 2640 2115 2916 1580 3527 2011 1270
2207, 318 593 608 2858 2762 1393 1213 1617 2396 3418
2209, 2916 593 589 608 1580 1387 318 2028 1196 592
2221, 2096 2015 1287 2366 2949 2944 1262 1254 3062 1931
2223, 592 780 2797 1580 457 377 1196 2011 648 2628
2229, 1219 1387 1258 3471 1240 1206 1097 1136 1200 260
2231, 3253 588 1307 3481 2300 910 1394 223 1136 1517
2241, 2797 1307 1136 608 3448 3361 1208 1247 1213 592
2243, 1374 3527 1376 2640 1356 1372 780 589 1214 2916
2247, 592 1291 1270 2916 2797 589 377 1240 608 1196
2249, 780 592 1580 2916 377 2797 648 1097 1291 2628
2257, 1240 1198 1291 260 2716 1270 592 2916 1580 2797
2261, 608 260 541 858 1240 1097 1387 919 593 1198
2263, 2640 2105 1200 2916 1376 2011 1676 2641 1375 1527
2267, 608 1097 2797 1196 1200 260 2916 1387 1198 1214
2277, 1213 1393 3418 1358 377 590 457 1682 2028 593
2297, 1580 1291 592 780 2916 589 2640 648 2011 1270
2299, 1079 1136 3448 1968 3526 3253 1307 1285 3363 2011
2305, 2762 2959 2716 2710 2706 2987 2712 2688 2683 2502
2313, 2011 2470 3448 2100 2797 3039 3591 3526 2144 2145
2321, 608 318 2791 1213 912 1136 923 903 1394 910
2323, 608 2797 1270 593 919 1097 858 1196 260 1198
2333, 318 2762 608 457 1393 590 377 3418 2716 2858
2335, 590 1580 457 1197 780 2916 1393 3418 592 1196
2341, 3751 3481 648 3623 3160 3897 589 2628 1580 780
2357, 2916 1240 1200 780 541 2640 592 1214 1291 1580
2359, 2858 593 2028 1270 1196 260 1197 1198 2987 1097
2363, 1097 1270 592 1240 593 1136 260 1200 919 3471
2367, 2011 2797 2641 2407 2115 316 2470 1291 1370 2100
2369, 1196 2028 2791 1291 2797 1200 1240 589 2716 593
2383, 778 2890 2324 1213 3897 2336 3481 2599 3160 2997
2391, 2797 1136 608 1196 1240 1387 858 318 1198 592
2393, 608 3897 3317 3893 1094 2890 3176 2997 1089 2599
2395, 457 2916 780 2028 733 589 1291 592 1580 1198
2397, 457 1580 592 1240 2028 2916 733 1196 1198 260
2409, 3260 337 1643 838 1678 300 1271 3100 265 357
2411, 2640 2105 1240 1527 2916 1676 1580 1375 2011 1374
2413, 780 2987 1196 1270 1097 1291 2716 260 1240 2640
2415, 924 1953 750 1304 858 1234 1387 2160 2791 2527
2417, 592 1240 1291 2797 1200 2011 2916 1097 2194 1580
2429, 2640 1200 3527 1374 1376 541 780 3471 2916 2011
2443, 1240 1387 2916 1214 1097 1136 1196 593 3527 260
2459, 2011 1580 2797 1291 1097 2916 2716 589 1240 1196
2485, 2640 1374 1200 1097 1270 592 780 1196 541 1291
2487, 780 2916 592 1391 1527 165 1291 1552 3527 1917
2491, 780 1676 592 3527 1527 2011 1391 1291 1356 329
2499, 2858 2396 2762 2599 608 223 1617 318 2716 593
2501, 2716 1784 2396 608 1393 318 2762 1213 2997 223
2509, 318 608 2291 1784 1682 2797 1213 1393 1094 2997
2511, 608 593 1219 318 1213 858 919 111 1193 1208
2515, 2186 3334 930 3435 942 922 1248 931 1254 1212
2521, 1196 1580 2699 2916 2710 2706 260 780 2791 1136
2529, 2797 1394 1968 1079 2011 1307 2791 1136 3448 1270
2531, 2797 592 1270 1136 1307 1968 593 608 2987 1394
2537, 2858 2396 608 593 2959 2987 2599 2028 589 2683
2551, 1079 1394 1136 1270 1197 1968 1307 1580 2791 1285
2553, 608 593 2762 318 2716 1213 457 1387 1089 1784
2559, 2762 1580 3793 2916 2716 2699 2858 2683 780 2028
2563, 1079 1270 1968 3361 2987 1136 1197 1097 1196 1198
2567, 1393 2890 165 1784 1370 590 457 1552 1682 1213
2579, 2987 1580 457 589 2916 592 1270 3253 1197 2470
2581, 608 593 1213 318 3471 1196 1094 1136 1270 2797
2591, 1968 1270 357 1394 3253 1197 1784 590 1136 1961
2597, 2916 3527 592 1200 1240 780 541 1374 1291 1214
2599, 2710 2683 2706 1974 2699 2513 3264 1347 1407 2717
2601, 1291 592 2797 1270 1097 260 2716 1196 1580 1136
2613, 1270 589 1196 1200 260 1214 1198 1197 1291 2916
2615, 1307 2797 593 3253 1270 2716 2791 1968 1784 318
2619, 2065 1674 1958 3361 2915 3504 3448 1079 1307 1231
2621, 2640 780 3527 2916 2105 592 1291 1676 1097 1917
2623, 2640 1240 1200 1374 2011 2105 1376 1214 1527 1356
2625, 2396 1393 318 593 589 457 1196 608 1198 260
2627, 2115 2054 2011 2081 592 586 2640 2470 2407 2100
2661, 1674 608 1393 590 318 1094 3363 953 1208 1207
2667, 1136 2987 919 750 2791 1234 2797 1219 1304 1079
2677, 592 2115 1552 648 780 2916 1370 1917 165 1291
2681, 2428 2279 377 253 1717 1644 724 457 2793 2120
2697, 592 2194 3527 2640 1240 1387 1291 457 1200 3418
2709, 923 1307 1674 908 1252 913 904 903 910 1219
2719, 780 2916 648 733 1580 2628 457 2640 377 1527
2721, 1136 2797 924 1240 919 608 3471 858 3448 541
2731, 2706 2683 2987 2710 2959 3623 2699 2763 2605 1513
2757, 2640 2407 2011 3471 3527 1214 1200 2968 1240 1376
2763, 913 3435 3334 903 908 922 2186 3504 2300 923
2775, 377 457 1370 2916 474 1291 592 3527 288 1608
2781, 2797 1580 587 539 3253 1968 1196 1291 357 590
2795, 912 1580 919 2716 2791 1097 2291 1307 2987 903
2797, 2916 780 592 1580 1370 457 589 3527 1291 1200
2803, 919 1136 2797 2987 1196 260 593 1291 1270 457
2817, 608 589 1240 1097 1200 2916 260 1270 318 1580
2821, 2683 2502 2599 1513 2706 2712 2959 223 1682 2694
2823, 1374 1376 2115 1291 2916 2640 780 1375 2628 1240
2825, 1136 1252 1079 1097 1234 1394 750 904 608 1270
2827, 316 1527 1676 329 1917 2393 1876 1370 780 1375
2843, 2470 592 2011 3448 2640 1307 1394 2916 1270 1291
2847, 1717 253 1339 724 1644 196 1347 1690 3499 165
2853, 1580 589 2916 2628 1097 1270 1291 1196 780 2987
2869, 3793 3624 3535 3623 551 3753 648 3897 3160 2997
2871, 2987 1580 2916 593 2959 589 1097 2858 1196 260
2873, 1208 1270 1097 2716 593 1240 260 1196 1200 1214
2879, 1136 1270 260 3363 2791 858 608 1196 1198 919
2883, 1097 1270 1196 2797 2916 1240 919 1200 260 593
2889, 260 1196 1198 608 1387 1240 1214 2028 1617 593
2895, 592 780 3448 1370 2011 1552 165 457 733 1291
2903, 3683 3911 3897 3317 3952 2917 1953 3481 3362 3498
2915, 1097 608 593 3471 919 318 2797 2916 2890 589
2939, 592 780 2115 1391 1291 165 1527 2011 1917 2916
2941, 3354 2722 3745 3793 442 3624 3623 1676 2428 1690
2949, 1247 1213 608 912 1307 923 1136 1617 593 318
