userID,recommended_itemIDs
985, 318 3338 1900 1148 2762 1207 3307 2931 593 908
997, 3338 318 1207 3307 2931 1900 1148 908 912 2762
1005, 3338 3307 318 1207 912 1148 858 922 913 908
1007, 3338 2931 858 2925 3307 541 593 1148 913 2858
1009, 318 3338 858 593 260 2762 912 1148 1207 908
1025, 318 3338 858 2931 3307 1148 1207 593 326 908
1039, 1207 3307 858 318 3338 912 922 908 1148 1178
1045, 2931 318 3307 858 1148 326 922 593 260 3338
1049, 318 858 2931 3038 3338 3307 593 922 1178 908
1051, 3307 1900 922 318 858 593 3338 912 1148 913
1053, 2931 318 3338 326 1207 3307 858 1148 1193 593
1057, 3307 3338 1148 1207 318 858 908 912 2931 922
1061, 318 2762 260 1198 1207 1148 953 1262 1234 2329
1069, 3338 2931 3307 1207 318 858 1148 922 908 912
1073, 318 2931 3307 1207 908 922 2925 1178 858 1148
1077, 3338 318 2931 1207 1148 3307 908 912 858 260
1079, 3307 2931 1178 3030 858 1207 912 922 3338 908
1081, 1207 3338 260 3307 912 2762 858 2931 593 1262
1085, 2329 2762 3338 260 2931 1900 1198 326 1262 1148
1089, 3307 1207 318 1148 3338 2931 1262 908 2762 260
1091, 318 1207 2931 2762 3338 1148 3307 922 908 1223
1093, 318 3307 593 858 3338 922 2931 2762 1207 260
1105, 318 2925 3338 3307 858 922 1207 593 908 1148
1113, 3338 318 3307 1207 858 2931 908 1148 1178 260
1119, 318 2762 3338 1900 1207 260 1148 593 1262 2931
1133, 260 318 326 363 457 541 593 608 678 729
1135, 3338 318 2931 922 3307 858 593 1207 908 912
1139, 318 3338 2931 3307 858 593 912 922 1207 260
1141, 318 3338 1207 3307 1148 2762 260 1900 922 912
1149, 318 3338 3307 1148 326 260 2931 1207 1262 1198
1157, 3338 318 1148 260 2762 1223 593 2329 3307 1207
1167, 318 260 3338 3307 593 1148 908 2762 858 1207
1171, 318 2925 3338 3307 1207 2931 908 858 912 2858
1175, 318 3338 2931 3307 1207 1148 908 922 2762 2329
1177, 318 2931 3338 1193 2360 858 1207 3307 2609 2329
1183, 3307 3338 318 2931 1207 1148 912 2609 260 913
1189, 318 3338 1207 858 3307 1193 1148 922 908 913
1197, 318 3307 3338 1207 260 912 1148 2762 2329 1262
1201, 318 858 3338 593 3307 1193 2931 912 908 1178
1205, 318 3307 858 922 1207 1178 3338 912 908 593
1219, 1178 858 750 3307 2931 1206 2360 923 608 1193
1221, 318 2931 3307 858 1207 922 593 1148 908 1178
1227, 318 3338 1207 2931 2762 908 3307 912 1148 593
1229, 318 326 2762 593 3338 2329 1148 1207 1193 858
1233, 318 858 3307 593 912 1207 904 922 908 260
1239, 318 3307 3338 858 1178 2931 1148 1207 908 912
1247, 318 3338 858 3307 2931 1207 593 1193 1148 922
1255, 318 3338 2762 260 2329 1148 858 1207 1262 593
1257, 318 3338 2762 2931 260 593 1207 326 1262 2329
1273, 3307 1207 858 1178 912 318 908 3338 3030 922
1277, 318 2762 3338 2329 1207 1148 593 1262 326 1224
1281, 3338 318 260 1148 2762 1207 858 593 1198 913
1285, 3338 318 326 3307 922 858 2925 1193 908 1207
1293, 318 2931 858 3338 1193 1207 593 1148 908 260
1295, 3307 3338 318 1207 858 1193 908 912 593 1178
1303, 318 3338 3307 922 858 1207 1193 593 2925 912
1309, 3307 923 750 2360 608 1237 3030 1178 1206 858
1311, 1900 318 3338 1207 908 912 858 1148 2762 922
1323, 318 2762 260 3338 3038 1900 2329 593 1148 3307
1325, 3338 318 3307 1148 858 922 2931 260 593 1178
1331, 3338 3307 1207 1148 908 858 1193 912 1178 913
1333, 3307 318 2931 1207 2925 3338 908 858 1193 750
1341, 3338 3307 1207 922 858 1148 908 913 1178 3030
1345, 858 2858 3030 1178 750 922 608 1252 593 1208
1347, 318 3338 858 593 2329 912 1193 3307 2762 2931
1353, 3338 318 2931 3307 922 1207 750 908 1178 2360
1361, 318 3338 1207 912 3307 593 260 908 858 904
1365, 318 3307 858 1207 1178 2925 908 593 2931 922
1379, 318 3338 922 593 2931 2925 1193 326 2858 3307
1385, 318 3338 1207 2931 908 2762 260 912 1148 593
1391, 3338 3307 858 1207 2931 1178 922 908 1193 1148
1395, 858 3338 3307 2931 922 593 1178 1193 908 1148
1397, 2931 858 3307 1193 922 1148 1178 3338 1207 912
1399, 2931 3338 318 858 1207 3307 922 593 912 913
1417, 3307 1207 318 3338 912 1148 858 913 908 922
1423, 318 3338 858 3307 1207 593 922 2931 908 260
1431, 318 3307 3338 858 1207 593 260 2931 2329 1193
1435, 318 593 1207 858 2762 260 3338 908 3307 2931
1449, 3338 1148 1207 858 2925 3307 922 1193 908 326
1461, 3338 3307 1207 318 1148 908 922 2931 858 913
1471, 318 3338 593 858 2931 3307 2329 2762 260 922
1477, 260 318 593 858 904 908 911 912 913 919
1479, 3307 318 3338 1900 1207 912 2931 858 922 1148
1481, 3338 318 3307 1148 1207 922 908 858 2762 1262
1491, 318 593 858 260 3338 2762 908 1207 3307 2858
1493, 318 3307 2931 3338 1207 858 1148 260 912 2925
1501, 3338 318 3307 858 1148 913 912 1207 593 922
1507, 318 3338 2329 1148 2762 3307 1207 3222 1223 326
1511, 3338 318 3307 858 922 908 912 913 326 2931
1515, 318 3307 858 593 260 1148 2931 2329 908 922
1527, 111 116 121 150 214 232 246 260 307 318
1529, 318 2762 260 1207 1148 1198 593 1262 908 3338
1531, 3338 318 1148 3307 2329 260 1223 2925 2762 1207
1539, 318 2858 3338 593 1193 260 1213 541 1136 1196
1577, 3338 3307 1207 318 908 913 1148 912 1178 1224
1583, 3338 3307 1207 318 1148 922 912 913 858 908
1613, 3338 318 1207 2931 3307 858 2494 912 593 904
1617, 318 3338 858 2762 2931 2329 593 326 260 1193
1619, 318 3338 3307 1207 2931 1148 912 326 908 593
1623, 318 1207 2762 1148 2925 908 593 1262 260 2329
1625, 318 858 1207 3307 1148 2494 3338 912 260 1193
1629, 2931 3338 318 3307 1148 326 858 3038 1178 2329
1633, 318 1148 1207 3307 3338 2931 2762 908 922 260
1645, 318 3307 2925 858 1207 593 1178 922 3338 1148
1651, 3338 318 2931 2762 593 260 858 1207 1148 2329
1657, 318 3338 2931 858 2329 260 593 2762 1207 912
1659, 318 3338 858 1207 260 593 922 3307 1148 326
1661, 318 3338 1148 326 1207 3307 2931 2762 260 858
1675, 3307 318 2925 858 1207 912 3338 922 1148 913
1679, 593 858 908 912 922 1148 1207 3307 3338 1178
1689, 318 2931 3307 1207 858 1178 1193 922 908 912
1693, 3338 3307 922 318 1207 1900 1148 908 904 913
1701, 318 3338 2762 2329 260 593 1148 858 1207 326
1717, 3338 318 858 3307 2931 922 1178 908 2858 593
1727, 318 3338 2931 1207 3307 593 858 1193 326 1178
1745, 2931 318 3307 858 2925 922 593 1900 1148 2762
1751, 318 3338 1148 1207 3307 922 1223 260 908 912
1753, 318 858 3338 3307 260 2931 912 1207 913 1148
1757, 3338 318 858 1207 593 3307 1148 1193 912 326
1761, 858 3338 3307 1178 750 2931 922 541 318 1193
1763, 318 3338 1207 3307 1148 858 912 908 260 922
1771, 3338 318 3307 326 858 1207 2931 2925 922 908
1789, 2931 318 1900 3307 2925 326 1148 3338 858 593
1791, 318 858 922 1148 1207 3307 3338 912 260 908
1803, 3338 318 3307 858 1148 1207 908 593 904 922
1807, 318 2762 1148 1207 3338 2329 260 593 1262 1224
1823, 318 3338 2762 260 2931 2329 326 1148 593 858
1831, 593 858 3307 2329 2925 1193 2858 326 908 2931
1833, 318 2931 593 858 1148 3338 908 1207 363 3307
1835, 318 3338 2762 326 1207 3307 2931 1148 593 260
1851, 318 326 541 593 750 858 904 908 912 913
1861, 318 3338 1900 1148 260 922 593 858 3307 2762
1867, 3307 318 1207 3338 858 912 922 908 1178 1148
1889, 318 3338 2762 260 2329 1148 1900 1224 326 1207
1891, 3307 318 1207 858 3338 908 922 1262 593 1148
1897, 318 3338 3307 858 1207 593 912 908 922 913
1905, 111 246 260 318 326 363 541 593 608 729
1909, 318 3338 2931 260 1207 593 3307 858 912 1148
1915, 3338 3307 2931 1178 318 750 922 1207 908 913
1921, 318 3307 1207 1148 2762 3338 1223 1262 912 2609
1925, 318 3338 1207 2762 1148 3307 1198 912 1262 908
1929, 318 3307 1207 2931 858 1148 912 922 593 3338
1937, 318 3338 3307 858 260 1148 593 2762 913 2329
1939, 318 3338 260 1207 2329 1148 1262 1198 3307 1234
1949, 318 593 2762 2329 858 908 1207 1193 1262 2931
1955, 3307 1207 3338 858 318 2931 913 2925 1178 922
1957, 318 3338 1207 3307 1148 2762 912 260 2931 858
1959, 2931 3307 3030 1207 858 1178 3306 922 912 913
1961, 318 2762 3338 1207 260 2931 1148 3307 593 2329
1965, 260 318 326 593 858 904 908 912 913 922
1969, 3307 318 3338 1207 1148 2931 912 922 908 913
1979, 2931 318 858 3338 2925 593 326 2762 2329 260
1985, 3338 858 3307 593 922 1193 1178 2494 908 2858
1993, 318 3307 858 1148 1207 3338 922 593 260 2925
1995, 318 1207 3338 1148 3307 2762 260 908 912 922
1997, 318 260 3338 593 2762 2329 858 1148 1207 1262
2001, 3338 2931 318 858 3307 912 922 1207 1193 908
2005, 3307 2931 318 922 1207 858 1900 912 1148 3435
2013, 318 2931 858 260 3338 1148 593 3307 908 912
2017, 2925 858 1178 3307 1148 318 3338 1207 922 912
2019, 858 1178 3307 3030 1193 923 922 908 912 2925
2023, 318 3338 3307 858 260 1207 2925 1148 593 908
2027, 318 3338 3307 858 1207 593 908 260 2925 1148
2033, 318 3338 2931 2329 2762 1207 2609 1262 3307 1224
2059, 858 3307 1193 1207 2931 908 1178 318 750 541
2063, 2931 3307 3338 318 1207 858 922 908 1148 2925
2069, 318 3307 3338 922 858 1148 541 326 2931 1224
2077, 2925 318 3338 1193 2329 1207 593 922 908 2858
2079, 3338 318 3307 858 1207 1178 593 922 908 326
2085, 318 2931 3338 3307 1207 858 2925 912 922 593
2087, 3338 318 3307 1207 858 1193 922 912 908 913
2099, 3307 858 318 1207 922 1193 908 912 913 1148
2101, 3307 3338 858 1207 318 913 1178 912 908 922
2121, 1207 3307 3338 1148 1178 908 912 858 318 922
2127, 3338 858 922 1148 593 1193 326 908 913 912
2133, 318 2931 3338 858 260 3307 1193 908 912 750
2145, 3307 3338 318 922 908 858 1207 593 913 1148
2151, 318 3338 3307 2925 1148 858 260 1207 912 593
2179, 318 3338 2762 260 1148 1207 2931 593 2329 858
2185, 318 3338 858 922 593 3307 1178 1148 2925 908
2193, 318 858 3338 3307 593 908 922 1148 1207 1193
2195, 318 260 3338 593 3307 1207 1148 904 908 2762
2197, 3307 858 1178 3030 922 923 608 1206 1193 1252
2201, 318 3338 858 1207 3307 593 2762 2931 260 908
2207, 3338 318 3307 858 750 1193 2858 593 2931 1900
2209, 318 3338 3307 593 260 1207 912 922 1193 908
2221, 3338 318 3307 858 326 1193 1207 922 593 908
2223, 3307 858 3030 1207 912 1178 1193 318 908 913
2229, 318 3338 2762 1148 1207 260 1224 2329 912 908
2231, 318 2931 858 3338 326 1193 3307 922 912 1207
2241, 318 2762 3338 1207 2931 1148 260 2329 593 3307
2243, 318 2762 593 1207 363 858 3338 260 2329 1148
2247, 858 3307 1178 1193 3030 318 608 750 3338 922
2249, 1207 318 3307 912 3338 908 953 1148 913 1262
2257, 318 593 2931 858 2762 2329 1207 260 1193 1148
2261, 1207 3338 3307 1148 912 908 858 1223 904 260
2263, 260 318 326 593 858 904 908 912 913 922
2267, 3338 1207 3307 260 908 904 1148 922 913 1193
2277, 3307 3338 1178 1207 858 922 326 908 912 913
2297, 858 2925 922 1178 318 1148 3030 1193 3307 923
2299, 3307 3030 1178 923 750 858 922 3134 912 913
2305, 318 1207 858 1148 3307 260 2762 908 922 904
2313, 3338 318 3307 1207 912 1148 908 1223 2931 922
2321, 3307 858 318 3338 1148 912 363 913 1178 1193
2323, 3338 1148 2931 858 3307 1223 1207 912 260 593
2333, 318 3307 2329 2762 260 3338 2931 858 1148 1207
2335, 3338 858 318 922 1193 1178 593 2931 3307 750
2341, 318 3338 260 2762 1148 2329 858 593 1207 908
2357, 318 3338 858 922 2931 3307 2925 1193 1207 2858
2359, 3307 3338 318 1207 2925 3038 912 858 1178 922
2363, 3307 3338 858 1207 922 912 1148 904 2925 1178
2367, 318 2762 2329 3338 1207 1148 2931 593 260 3307
2369, 3338 3307 318 1207 858 912 593 922 904 1148
2383, 3307 1207 1148 318 912 3030 858 3338 908 1223
2391, 2931 318 858 326 1148 3338 922 908 1193 3307
2393, 3338 318 2931 3307 1207 908 912 922 1193 913
2395, 2931 318 3338 260 1148 2329 1198 922 858 1262
2397, 318 3307 3338 1207 912 1148 908 858 913 922
2409, 318 3338 858 260 593 2762 1198 912 2329 1207
2411, 3307 1178 858 750 1206 2858 541 608 1193 923
2413, 318 3307 858 260 1207 912 908 3338 1148 1193
2415, 318 2762 1207 260 3307 912 3338 1148 593 858
2417, 3338 318 858 2931 593 2858 922 2329 1193 541
2429, 2931 3338 318 858 922 908 1148 260 3307 593
2443, 318 2931 3307 908 1148 3338 2357 912 922 858
2459, 318 3338 858 593 2329 1148 2762 3307 2931 908
2485, 3338 3307 858 318 1178 922 2931 750 1193 908
2487, 3307 1178 3030 858 923 750 1207 922 1193 908
2491, 318 3338 1148 2762 3307 2329 858 1207 593 922
2499, 3338 2931 3307 318 858 1148 1193 2925 1223 908
2501, 2931 3338 3307 858 318 1178 593 912 260 1193
2509, 3338 2931 318 858 2925 1148 1207 1193 3307 908
2511, 3338 318 326 3307 260 858 1207 913 1148 912
2515, 3338 3307 318 1207 912 1178 858 913 908 904
2521, 318 3338 2762 1224 1148 2329 260 2931 593 1207
2529, 1178 858 3307 3030 923 608 1193 922 913 750
2531, 1207 3307 1148 3338 858 260 913 922 2762 1262
2537, 3307 3338 922 3038 858 1207 1178 912 318 1148
2551, 3338 318 858 593 1207 908 260 912 1193 904
2553, 318 2931 1148 3338 1207 3307 922 1223 913 908
2559, 318 2762 2931 593 260 3338 2329 1198 363 1148
2563, 2925 3307 3038 318 858 1148 922 1178 912 908
2567, 3338 318 1207 3307 858 912 913 922 1193 1148
2579, 260 318 541 593 750 858 904 908 912 913
2581, 318 3307 3338 858 1207 922 912 593 908 2937
2591, 3307 318 1207 3338 858 908 912 922 904 913
2597, 318 3307 1148 858 3338 1207 922 912 908 1193
2599, 116 150 214 260 318 326 363 457 541 593
2601, 3338 2762 593 2931 1207 326 2329 1148 3307 2609
2613, 318 3338 2762 260 593 2329 1148 3307 858 1198
2615, 3338 318 2925 1207 3307 1148 908 912 858 913
2619, 318 2931 260 593 858 1193 1207 3307 912 2329
2621, 318 3338 1207 3307 1148 912 858 908 922 913
2623, 318 858 3307 1207 3338 1193 912 1148 908 593
2625, 318 3338 2931 858 1178 3307 1207 1148 922 908
2627, 318 3338 2762 2329 260 593 2609 1207 1262 1198
2661, 318 593 858 2762 2329 260 3338 1198 2931 3307
2667, 3338 3307 1207 318 326 2925 1148 922 912 908
2677, 858 3307 318 1178 1193 3338 593 1207 2925 908
2681, 3307 858 318 2931 1193 3338 922 1252 1178 593
2697, 318 2931 2925 3338 593 922 1207 2329 2762 260
2709, 260 318 593 750 858 904 908 913 922 1148
2719, 3338 318 3307 858 2931 1193 1207 912 908 1148
2721, 318 3307 3338 1148 908 260 858 922 2925 913
2731, 318 2329 593 3338 260 2931 1262 858 1234 1207
2757, 3338 3307 858 922 1178 1207 912 318 908 913
2763, 3307 318 858 3338 1178 2925 1207 922 908 2931
2775, 318 3338 858 1207 908 593 2329 260 2925 1148
2781, 3338 318 260 1148 2762 1207 3307 593 912 908
2795, 318 593 1207 858 3307 2762 260 1148 908 912
2797, 318 3338 858 1207 3307 260 908 1148 1193 912
2803, 3307 3338 1207 2931 922 1148 1224 2762 912 326
2817, 318 858 593 3338 260 1148 2329 2937 1198 3307
2821, 858 318 3338 2931 3307 1148 1207 1193 541 922
2823, 318 3338 3307 1148 1207 922 2925 326 260 2762
2825, 3307 2931 858 3030 318 1207 922 1178 3338 1193
2827, 318 260 1148 3338 593 3038 2329 1207 2762 858
2843, 3307 858 1207 318 1193 922 1178 912 908 3030
2847, 3307 318 1207 858 922 1148 3338 593 2329 908
2853, 2329 260 3338 3147 593 2609 2931 1262 1198 1148
2869, 318 3338 593 1207 2762 260 1148 858 2931 908
2871, 3338 2931 318 3307 858 1207 912 908 922 1148
2873, 318 858 2931 3307 593 922 3338 1148 2329 912
2879, 3338 2931 318 858 593 922 3307 1178 1148 2858
2883, 2931 3338 858 1148 593 3307 2858 750 2762 1193
2889, 3338 318 1148 1207 3307 326 1193 908 260 913
2895, 3338 2931 3307 1207 922 1193 908 1148 1224 593
2903, 2931 318 3338 1207 3307 1178 858 1193 908 1148
2915, 318 858 3307 2925 593 912 3338 1193 908 913
2939, 318 2762 1900 2329 3338 260 3147 1198 1207 1148
2941, 2931 318 858 1178 1207 3338 908 3307 1148 912
2949, 318 3307 1148 1207 922 260 593 912 3030 1193
2953, 1178 858 3307 2931 922 318 3338 1193 750 2858
2957, 3338 318 2931 858 3307 1207 1178 593 1193 922
2959, 2931 3307 318 858 1207 912 1193 1148 2925 908
2961, 3338 318 858 3307 593 922 1207 260 908 912
2965, 3338 318 858 1193 3307 750 3030 908 326 541
2967, 1178 858 3307 318 3338 593 1193 2931 2858 750
2983, 3338 858 3307 750 1193 318 593 1207 922 2858
2987, 3307 912 318 858 1178 922 3338 908 1207 2925
2991, 3307 922 1178 750 318 3338 2931 1193 1252 912
2997, 318 3338 593 2329 858 2931 3307 260 1148 1207
3001, 318 3338 2931 2762 2329 1900 1148 1262 593 1198
3005, 318 3338 2762 260 2329 593 2931 1198 1148 1207
3009, 318 858 3338 3307 908 1193 1207 922 913 1178
3019, 3338 2931 318 1148 1207 922 912 3307 908 3038
3021, 318 3338 1207 3307 593 1148 922 2762 908 858
3027, 2931 3338 1207 858 3307 1148 326 922 908 912
3029, 858 3338 318 2931 3307 1178 908 1193 593 1207
3035, 3307 1207 2931 1178 858 318 922 1148 912 908
3039, 318 2925 3338 3307 858 922 912 1193 1207 908
3041, 3307 1207 318 922 912 1148 908 913 3338 858
3043, 318 858 593 3338 260 922 3307 1207 1148 904
3045, 3338 318 858 3307 260 1148 1207 593 912 1193
3055, 318 858 3307 2931 3338 912 1178 922 1148 1207
3057, 318 3338 3307 2925 2931 1207 326 1148 922 1900
3061, 3338 318 3307 1207 858 2931 1148 912 908 1193
3067, 318 2931 2925 3307 1148 260 363 912 593 858
3079, 318 3307 1207 2931 3338 1148 593 912 908 2762
3085, 318 2762 2329 3338 593 260 1262 2609 1148 1198
3087, 318 3338 1148 3307 2925 260 858 1207 2931 912
3089, 3307 318 1207 3338 2931 912 913 858 1148 1178
3095, 3338 318 2931 3307 858 593 2762 260 2937 1207
