userID,recommended_itemIDs
573, 3112 1497 1076 3324 2097 3833 3445 1653 3115 1445
583, 2369 2037 1035 550 421 1726 1066 3019 2442 692
589, 1089 3098 3604 3190 3882 1381 3452 2713 1500 3303
595, 915 3125 2668 3653 2691 3704 2315 3738 2499 1465
613, 1262 3076 1232 2513 3452 3108 1619 2736 3539 2241
615, 1713 1627 3813 198 905 2052 1964 2148 2394 3159
623, 1270 1891 3400 2010 2370 3307 3094 2453 3024 267
625, 2891 574 2932 214 3134 3328 3155 2331 2968 2140
629, 2925 1290 266 1936 451 3503 2125 1960 2813 1401
633, 3720 2159 324 3827 505 2814 2173 2421 3253 1690
641, 2144 434 281 3775 2970 904 1321 3681 3479 495
647, 1888 3016 100 3782 3244 2094 3660 1513 2054 1729
649, 1515 3524 370 1588 1193 3768 3930 2282 2581 3914
651, 907 2077 3844 2328 3274 2528 1699 2303 1907 3207
657, 1041 719 555 2710 3354 3792 2495 1371 2338 2227
659, 3043 2501 2424 1086 3594 1644 1688 2470 201 2739
665, 3707 2191 2779 1484 3224 3317 1959 3062 434 1496
667, 2346 954 973 2351 2363 2097 107 3158 3734 185
679, 3919 2431 3692 1354 1078 3163 3736 1302 1721 3773
683, 867 2284 475 453 3811 144 2104 3788 1295 3328
687, 1271 2362 3384 3439 2647 2082 627 2469 1273 3819
691, 1958 1595 3261 2240 1694 2892 3385 2442 3717 1206
695, 2023 3399 358 249 3343 1248 1223 3255 2236 98
697, 2763 2795 3219 2074 2668 2133 2642 3783 1892 2376
701, 2609 941 2322 3221 2092 716 1099 602 1974 2203
715, 2118 1931 1675 1079 1480 1940 940 2337 2440 3840
717, 1008 1391 2346 852 497 1534 3929 3466 3245 2735
719, 1405 172 920 314 3289 98 2125 3577 3213 832
729, 1465 2067 383 105 2303 426 2135 867 823 2354
735, 1929 1537 3594 2927 2430 2333 3452 764 2066 1792
737, 3264 592 3792 3833 1938 1513 1707 2969 3036 3241
741, 1948 901 3063 3704 1999 1917 1219 2092 858 2650
749, 318 149 1028 1933 1268 256 712 1488 2694 1570
751, 1278 1586 665 289 3763 2579 3512 841 1231 2704
757, 3756 2290 1888 542 2944 419 567 1987 266 1027
759, 3440 1722 2381 467 1103 858 2866 2378 1653 2956
771, 3188 1192 2050 1485 558 3585 1900 1125 3213 542
773, 567 3503 1513 2435 3658 2231 2074 2949 3827 2955
777, 378 3788 2590 3451 3937 2137 1941 2762 558 1476
779, 925 1897 2140 2285 1619 1125 1076 253 1168 2846
785, 1879 1347 1270 1816 2024 384 2033 2005 374 2471
791, 2196 2521 963 1345 3285 2814 307 2430 535 3723
797, 736 3885 2522 3047 512 2727 509 2097 2471 3475
801, 1669 252 1279 2774 596 3658 282 1889 410 1955
817, 3158 1735 3204 946 3629 2288 3252 3692 3861 743
819, 2256 784 2739 2731 3945 2294 2805 2153 3571 3094
825, 3459 2261 2082 2454 149 1413 1261 1674 2067 3669
829, 3208 3090 384 316 897 3814 2163 377 2625 1517
849, 1824 3786 3053 3682 3285 941 1784 1833 1507 587
857, 2962 3275 3148 551 944 2159 1339 2085 2804 1270
859, 1103 2329 1707 2858 3571 2451 1023 1533 2928 711
861, 3827 2363 929 3707 1194 2022 1099 1545 1711 536
863, 467 1836 2968 1246 2423 945 3296 367 2916 3705
869, 252 2668 2058 1952 2074 1387 1805 2922 2335 235
875, 289 361 1627 505 3717 3330 1604 1907 2810 2325
883, 1609 3014 2376 1078 3038 3736 2264 2025 2804 1595
885, 2336 736 1287 2257 2073 1224 1554 1371 2959 3185
887, 3307 1779 551 218 3159 3135 1131 2697 2346 2078
889, 2774 2392 1375 1483 3053 3833 3693 1214 288 3310
893, 2792 3717 1779 1232 1200 640 885 1069 2892 3118
903, 1054 3019 2925 1035 3245 1984 3241 259 1595 3055
905, 2900 882 852 3783 2843 617 1100 3075 2723 3146
909, 3529 608 803 2204 2241 2734 1125 3824 2996 552
911, 101 3238 2333 2757 1726 453 150 3071 2725 2850
917, 1307 2165 1284 3696 243 2392 954 933 224 2471
923, 3796 3363 2560 3715 381 253 681 2654 3591 1192
933, 3490 3426 3792 1046 3469 3071 2165 3432 2052 1809
935, 3299 2322 3833 3758 2989 3204 1030 1302 901 1681
937, 2507 408 1840 1581 3064 3167 332 3258 2204 2759
941, 123 2009 2165 3168 2836 3262 1608 1713 2505 1066
943, 3029 1892 2949 1876 593 1580 1537 509 1591 1255
947, 3199 3245 2186 611 1253 921 3569 497 241 2142
959, 1677 2670 1476 3685 728 2125 788 2004 2324 3272
985, 1783 2892 2010 2420 3802 3478 2474 2120 2136 2531
997, 3272 1017 1305 1974 1445 1465 2010 716 1587 3591
1005, 1286 1194 262 757 653 1307 3692 1733 1635 2118
1007, 427 1623 198 3157 1957 3140 2475 1264 444 937
1009, 1646 3675 2011 2794 1674 3745 2249 917 1689 2364
1025, 3629 3244 1022 442 3584 2973 1777 1993 3176 586
1039, 384 750 1010 1833 2803 3838 3682 809 3044 235
1045, 3807 482 3839 3745 798 1550 1931 2432 2053 1003
1049, 1671 3153 1405 329 2173 1680 2696 3868 2424 3359
1051, 3565 1812 929 1224 2794 1091 2600 2357 3535 3178
1053, 3640 928 945 852 2863 1959 2515 2814 1305 1881
1057, 2552 1076 2425 2683 1223 3859 1727 3565 1694 2722
1061, 3306 2580 3186 2325 485 3082 3837 1535 2084 2029
1069, 1527 2606 457 2324 3398 2901 850 798 544 3499
1073, 2085 3685 421 3255 243 172 1533 3079 1305 3417
1077, 957 3289 3281 158 3459 2338 3701 1391 3725 2959
1079, 1276 332 100 1942 1399 2009 1240 222 2146 2145
1081, 444 3365 2996 3727 3883 707 2900 2797 3676 1911
1085, 260 2173 2628 324 1231 2788 529 2104 1699 1304
1089, 3158 2322 2473 3717 685 1799 3334 3018 191 1974
1091, 3204 496 1929 151 3134 1056 946 261 3880 3536
1093, 3432 3623 3752 922 1354 3145 2429 691 2160 1297
1105, 2879 2802 315 3121 3633 1739 100 1370 1875 2927
1113, 107 2649 1804 3246 2432 3367 3781 3043 2762 2919
1119, 885 2979 2815 1633 2625 1656 3260 919 3253 3379
1133, 1858 2663 2609 247 219 848 3200 3741 2288 102
1135, 3727 547 1429 3445 1640 1982 241 3304 2941 1588
1139, 2346 428 3111 1605 3268 2924 3928 324 2925 1943
1141, 3527 1995 2347 3677 1939 3466 3008 891 2663 1018
1149, 757 3861 849 3447 616 2413 1783 2649 1957 955
1157, 3264 482 953 2004 3705 2025 371 2028 3581 2699
1167, 3439 1689 3675 3658 2502 1914 1035 1608 2436 2394
1171, 260 2182 3210 1399 3101 3864 3241 1254 2462 3307
1175, 2650 903 2249 2201 1453 2955 263 3115 2640 1238
1177, 3544 541 490 1587 2769 2379 1688 2899 2650 1804
1183, 219 419 3435 3431 3715 1194 1817 912 3152 281
1189, 408 3516 2399 253 729 3415 1091 458 2507 288
1197, 2204 3751 1783 993 3701 1924 2449 363 2931 2247
1201, 1551 95 725 2617 235 3725 2525 3516 1097 485
1205, 2991 1125 3181 719 2331 2651 1837 422 1845 1206
1219, 1686 3076 259 1934 363 1974 3118 3938 2437 2109
1221, 2022 456 2184 104 164 2668 2938 1719 3503 207
1227, 1611 1656 216 1413 3693 2399 3423 2331 2528 780
1229, 2159 3733 3071 1355 3810 931 3861 665 2423 116
1233, 3053 1194 1022 2364 2593 2483 3593 3038 2900 3950
1239, 733 3897 2644 2805 548 1148 410 2002 3148 589
1247, 1924 1231 3626 2145 3047 2421 3199 3694 1963 2336
1255, 2420 1945 378 574 515 2054 3083 728 3824 2912
1257, 3007 3244 3621 3019 2736 953 3715 2440 1187 565
1273, 3499 3661 2405 1459 1527 1640 1307 3145 2137 316
1277, 1196 2396 1820 1994 2810 3717 121 3055 941 955
1281, 2170 1837 2580 475 3397 3824 2670 3696 3524 3360
1285, 3361 1244 3640 2002 2023 673 2462 833 2708 1915
1293, 3289 2424 685 2302 3754 1076 3833 2712 953 1027
1295, 3219 2066 3816 507 2993 963 3549 2587 2461 1914
1303, 2747 1965 1603 2338 1060 3668 309 3503 3253 2092
1309, 1401 1603 3448 334 2561 3051 1635 2959 2575 269
1311, 3857 3819 3128 3186 353 2146 2785 3304 1801 2114
1323, 3128 1777 3121 1035 3016 2877 2874 555 653 436
1325, 1696 1013 3079 1366 2926 673 1449 867 3753 780
1331, 1376 3814 2925 2100 778 1900 937 482 567 282
1333, 3374 2606 3880 144 1330 2436 279 1671 1925 2759
1341, 2628 3591 185 2290 3189 1401 2387 3032 3248 3498
1345, 1884 256 3412 1302 3527 1015 3681 3364 1046 3633
1347, 712 602 381 2425 911 2269 3480 1191 1355 3091
1353, 950 1784 931 256 2311 2791 2285 1416 2499 764
1361, 2581 1427 2607 3317 1713 3885 3735 3264 953 3229
1365, 3440 1077 1378 737 3816 2089 3859 2793 3668 2147
1379, 3087 1184 2363 2567 2643 3190 1323 2269 1580 2654
1385, 1984 2358 1054 2919 2997 2846 3787 2701 2956 1950
1391, 685 3104 2083 3724 354 1069 1373 2690 256 1196
1395, 2136 2370 1184 2392 2554 1584 2362 1212 132 1941
1397, 1256 2154 1409 308 2384 2085 2210 2727 1497 1391
1399, 2081 1035 2779 365 647 805 2843 2077 1840 2232
1417, 3070 3512 410 2347 1953 1103 1681 760 3296 1810
1423, 897 2643 1050 3696 3699 3459 3498 3735 2717 358
1431, 1644 2026 3477 2525 929 2725 3782 1029 2430 3459
1435, 1949 344 833 1500 925 3140 2670 453 2232 3029
1449, 327 2460 1284 1783 3029 842 2531 2938 3911 1889
1461, 419 1246 3339 711 2065 3350 2655 3247 2248 1960
1471, 3444 1379 587 1619 2996 3792 1080 2115 2353 3629
1477, 2282 842 3466 123 3704 2312 3661 2290 2959 1918
1479, 681 1999 1949 2142 147 653 1413 996 942 2399
1481, 1202 1354 3423 1247 2499 1646 3343 3638 2925 1459
1491, 408 2302 3432 144 1721 3804 521 2405 1091 1665
1493, 266 3622 315 154 3584 1595 2515 2622 196 316
1501, 1292 963 3304 1185 1488 248 327 3168 2211 2294
1507, 2470 3256 1029 712 2148 2748 3783 2085 2401 3310
1511, 2725 912 2549 3655 229 2607 3872 1500 3521 3043
1515, 2322 3255 1247 2517 953 1644 575 3176 2815 1936
1527, 592 3028 3840 2661 1355 803 1696 2872 2109 1948
1529, 3033 3725 248 2527 265 3406 1104 1544 823 2797
1531, 2651 3218 1120 2370 3844 3788 223 2331 2935 2843
1539, 1733 2362 1327 685 924 1586 3879 1064 955 436
1577, 3243 2463 2593 1060 1066 3334 2396 1837 2034 1588
1583, 2057 1311 1732 2642 2067 2597 1735 1964 3571 2315
1613, 2765 1649 3931 1476 1812 3159 1938 925 2901 600
1617, 3775 1674 2906 490 552 760 737 2941 3882 2082
1619, 2125 3451 1924 368 1103 89 2515 1515 2800 3786
1623, 2551 1921 3858 2704 2470 611 1785 3661 1278 121
1625, 94 788 1804 1374 1240 3088 3827 798 2607 3563
1629, 639 2036 1131 393 100 3339 551 3897 3756 2846
1633, 3052 3109 2056 3504 3914 1459 2647 1147 2461 1234
1645, 2052 1688 1956 2640 2001 3213 882 332 3490 1088
1651, 3221 1100 393 2555 2125 1554 1064 891 1940 2300
1657, 3715 2262 3872 2392 533 1270 3432 3512 2336 3053
1659, 2762 1103 2731 1178 3087 1302 3192 1783 2346 1904
1661, 114 1100 89 587 1827 831 2716 1449 3044 1595
1675, 2969 482 1197 2325 2285 3104 1732 1671 150 1015
1679, 302 3245 3047 3609 1897 3481 94 2691 282 3088
1689, 653 3384 1921 2792 2328 2315 2431 831 2617 2182
1693, 1858 1027 1382 2540 1449 2814 2798 611 1089 1827
1701, 3317 300 158 3492 2739 2922 3390 765 1915 1136
1717, 1186 2497 2944 1184 1401 1820 1261 1013 2991 2136
1727, 3536 3221 337 2109 3726 2922 377 2850 3099 225
1745, 2699 3668 3822 3895 229 2582 2459 152 1799 1184
1751, 1264 2808 3424 3477 1037 1465 3620 1408 3087 830
1753, 1015 2691 1367 1299 2347 1258 3417 3622 1344 3196
1757, 1701 2931 3810 1088 2874 2203 2447 2502 1943 3015
1761, 3331 3304 1197 1180 1270 2682 3445 2860 1625 945
1763, 1888 3004 1291 2676 2720 3503 1028 2474 2794 3181
1771, 2036 1219 147 2080 2203 1953 1104 3047 350 2765
1789, 949 1879 1620 2507 223 2413 3029 728 3017 2424
1791, 924 551 3431 3727 100 3713 3528 971 465 943
1803, 2857 2996 1291 742 698 2124 3736 237 241 3061
1807, 3230 1681 724 1132 2815 3285 1256 830 3896 393
1823, 2232 2528 3330 1005 867 3300 1079 1897 3661 3705
1831, 3926 2074 743 2596 2241 302 1554 1887 3030 3623
1833, 3190 2451 3783 539 2474 2531 3788 3606 3557 2567
1835, 1799 3889 1952 3404 2114 3374 1136 1034 1234 2052
1851, 2355 1125 3201 2028 2235 3516 383 3062 1077 1587
1861, 3861 2455 2654 2021 2716 1631 3919 1682 1218 592
1867, 1672 2182 832 350 2165 1619 3444 2099 905 2893
1889, 3261 2410 908 1732 1148 433 659 1059 2650 2100
1891, 3088 509 3070 3099 1935 2609 1219 1268 1732 153
1897, 3835 456 2607 1915 3188 996 3810 3201 729 1025
1905, 2959 3077 970 3669 2284 3047 1681 2917 2382 3735
1909, 1713 1100 3914 2997 3556 3271 350 3795 1805 246
1915, 1247 381 2506 2237 307 2115 2582 1097 3262 838
1921, 2207 2393 1218 249 2338 3529 1069 917 3159 316
1925, 705 2421 1678 1911 1533 3745 3825 3112 3918 1955
1929, 1672 302 996 1246 2596 1631 181 3102 3773 3766
1937, 1677 1409 2688 3077 2290 2661 2425 3271 917 3422
1939, 3200 1367 2548 915 1960 3761 2029 215 1006 1089
1949, 1227 940 3176 1509 3338 231 2497 3724 1296 3135
1955, 3083 3696 289 271 481 2038 3300 2804 140 3192
1957, 376 3744 3432 518 1033 279 1213 3040 3928 3545
1959, 2710 1120 993 3594 3937 1208 547 1915 442 423
1961, 3883 2410 3729 2170 517 2921 2075 711 394 1406
1965, 318 891 1217 3289 3087 1950 1951 3918 3415 973
1969, 267 1972 3864 1964 3418 3203 1132 121 2429 1497
1979, 2142 351 818 2124 2810 2816 2428 882 2058 1615
1985, 1192 3699 3724 1986 3621 3390 2841 3422 2256 3682
1993, 1515 1535 1915 2120 1635 2421 1994 2125 355 519
1995, 2540 1882 1998 1713 1130 3201 2288 3801 3324 3270
1997, 481 2138 3536 3469 1296 1887 949 3919 3475 289
2001, 442 2672 736 3708 2901 1987 1037 680 2335 2956
2005, 2021 3024 3484 1015 2460 1985 1370 3768 453 1300
2013, 3160 3581 3285 923 3641 2241 2522 436 1035 3480
2017, 2011 3396 1180 2886 496 912 1584 3524 3547 3694
2019, 661 252 2256 2028 1545 3207 2944 316 2727 1197
2023, 219 3475 1895 540 1242 2482 2253 1148 3018 2815
2027, 2802 3375 3029 2805 2697 2991 3211 2554 2787 1459
2033, 3204 2087 540 1914 1018 2843 1009 3008 737 237
2059, 555 279 275 712 2955 1008 2037 224 2362 2478
2063, 1685 570 1019 3186 2105 541 3926 3753 2816 1801
2069, 2181 937 1732 246 915 852 942 2628 3875 3682
2077, 1010 1078 3556 2816 2001 2336 316 780 694 1028
2079, 1311 2668 3626 2160 1644 2774 2692 1584 2683 3715
2085, 114 3400 2122 1012 3544 3186 2010 2697 3526 3919
2087, 1881 920 1069 2764 2946 550 547 3546 1461 611
2099, 496 2248 3802 1240 1278 1297 2560 2955 1677 2642
2101, 3217 1769 1292 2857 496 1391 231 2082 457 2053
2121, 3503 3248 3447 2236 1936 316 1034 943 2068 2454
2127, 1969 3937 3339 1882 3918 3299 2774 3771 3623 2634
2133, 3556 2262 2124 2289 2727 1126 659 3259 2066 302
2145, 1178 1533 481 3490 3802 2747 1649 1286 2524 3938
2151, 2092 1483 3655 1412 2177 423 1816 600 3661 3693
2179, 2436 2560 2210 2435 2118 1769 3055 3074 3306 3396
2185, 1187 2128 799 3186 565 2521 3551 3196 2468 152
2193, 204 2712 1713 841 2891 1485 594 2420 185 3061
2195, 506 253 3538 3245 111 2082 496 1409 263 1446
2197, 2150 3811 833 1533 3223 1534 3324 2442 428 158
2201, 2212 2474 3789 841 3593 1603 968 222 1219 2814
2207, 2676 180 481 2046 2166 536 3155 970 2059 3565
2209, 3946 850 1247 2445 823 357 348 2992 1615 1940
2221, 3303 2955 151 3412 2739 2521 3007 2181 3024 3079
2223, 536 937 538 3179 1545 246 3654 3221 2137 3452
2229, 833 132 97 616 2303 1948 973 2453 2709 1682
2231, 2471 2042 2410 1261 2815 3168 507 1012 1644 921
2241, 3100 326 3299 3404 261 3701 3448 1931 2677 1881
2243, 1772 2005 681 204 2727 959 1812 2354 191 2725
2247, 2548 1992 698 93 2625 98 384 3875 3256 3631
2249, 1382 2626 506 2248 1603 2073 910 2688 1393 2173
2257, 2967 1665 524 3181 339 3467 1999 3112 3624 3756
2261, 3012 132 2171 1244 3547 1340 3534 818 1099 2787
2263, 2734 3204 2099 2433 1130 3452 1531 1219 944 3475
2267, 2262 475 3219 1633 2284 2170 3010 3223 3153 2291
2277, 3459 1711 529 901 458 2587 653 3781 765 788
2297, 3813 2211 1358 1373 1189 3432 2950 1985 1464 1975
2299, 3087 2474 1615 1649 1038 513 3692 548 1731 1391
2305, 519 1649 1627 3484 2164 882 3763 951 3663 1248
2313, 3000 2986 1595 3738 3711 2797 370 950 2900 1620
2321, 3033 172 2901 3745 275 1094 1172 2892 2369 186
2323, 735 413 2079 970 1672 1943 3624 3063 1206 2033
2333, 2028 3317 1213 2050 1656 3074 1033 1517 1446 1330
2335, 2015 3694 247 2469 1675 2462 2074 3189 1029 1191
2341, 1792 1480 3782 1645 1200 2657 2196 1840 214 1627
2357, 2401 3661 2247 904 3765 1483 3055 647 2002 393
2359, 3271 3339 2713 3720 1799 524 3618 1344 426 823
2363, 991 158 3700 3661 830 3928 3095 2360 2531 1372
2367, 996 1609 2802 3825 2590 3071 716 1128 2089 2425
2369, 1719 724 1413 1881 3306 1953 2181 830 3247 374
2383, 327 2651 3163 2337 2788 2140 551 2303 2353 1623
2391, 3223 1810 1449 1799 2987 2241 1307 2507 1939 2843
2393, 639 2241 1245 613 831 781 289 3811 1175 2328
2395, 426 1276 101 3405 322 1271 1175 3385 959 1595
2397, 1296 3384 2338 1247 823 3565 1414 3581 3372 3155
2409, 290 1191 2133 1962 1931 149 2058 2946 1268 3417
2411, 2095 1581 2847 2891 3135 140 3422 1547 1531 2165
2413, 912 2640 215 1088 3359 1290 288 733 1733 1760
2415, 235 2104 2457 348 2253 3118 2387 2808 1882 3086
2417, 458 1689 326 1976 3053 2023 2140 3658 1347 1449
2429, 2561 3481 1367 107 2033 253 1779 3676 497 2247
2443, 1676 3086 1649 2474 1619 3019 2407 1248 2399 2302
2459, 3693 3248 3083 2912 1120 495 2919 309 973 616
2485, 1507 1733 2291 3218 1826 3783 991 2273 1358 729
2487, 1089 3727 2011 102 2289 921 1976 2396 3554 3203
2491, 2294 1926 2881 2507 2285 3919 3704 2203 2353 224
2499, 426 94 1307 3565 2968 729 2996 1217 89 928
2501, 2026 3245 3629 2119 174 2207 524 628 267 728
2509, 2779 3299 3641 3639 2377 710 198 1012 2445 265
2511, 3176 1912 2416 3007 3521 3539 1449 420 1476 1545
2515, 1483 967 1552 1999 2688 3466 2163 2634 1992 2686
2521, 3626 2747 453 3222 265 1998 2655 308 3787 2232
2529, 600 2594 915 2924 2967 3029 1897 2081 1041 716
2531, 2933 3840 2331 1677 1358 315 789 1735 1186 927
2537, 914 2095 2596 2077 1049 2236 3880 2653 122 1216
2551, 2095 2449 2941 3005 166 835 2599 2739 3905 2663
2553, 339 555 2026 149 3521 413 1356 1993 1663 987
2559, 111 3735 428 1888 931 1438 3693 921 2354 1604
2563, 483 2906 973 326 2594 1972 2959 3339 347 2739
2567, 3499 3247 2097 1197 1677 2282 1003 3145 2925 1459
2579, 2140 665 2261 518 3606 3418 3357 1770 858 1779
2581, 627 225 2973 2212 370 3028 257 1960 2377 2814
2591, 3798 2459 3720 2173 2618 3556 3717 2282 3938 315
2597, 1192 2554 2506 427 365 3426 987 949 3208 3032
2599, 1245 3012 2846 3130 996 3727 1060 172 1213 2037
2601, 191 474 1120 2451 3037 1291 1305 2748 2567 1945
2613, 2967 2322 1831 100 2180 339 2779 2826 3563 420
2615, 3545 1419 3638 394 3258 2160 2949 2507 2640 1993
2619, 1235 1196 1345 3213 2841 2447 504 204 2973 1531
2621, 3914 1427 2023 1672 2548 3952 1953 1614 3052 592
2623, 1125 3207 1701 2561 925 3439 3167 1963 833 742
2625, 2462 3693 465 225 3801 3681 309 3629 3763 3256
2627, 2969 3386 1192 3896 2065 2575 2028 1827 1345 455
2661, 3707 1284 765 1909 2396 1817 2329 1701 1049 532
2667, 2916 2416 3711 848 3408 3872 2507 2590 2677 1484
2677, 1347 408 2429 1049 680 2320 2056 1986 158 435
2681, 2720 3000 1465 2453 3024 567 518 2915 2530 3719
2697, 3479 3071 823 3816 546 465 326 496 1299 1999
2709, 3158 1999 915 3304 353 2096 908 3512 1625 2593
2719, 2449 348 3199 3372 3197 3094 2241 3879 823 2937
2721, 2338 544 2083 3338 2296 1234 3300 2358 728 308
2731, 1372 781 2273 3208 1217 3304 2290 3107 3275 1659
2757, 3435 161 3418 935 3832 1224 1900 1354 3028 1404
2763, 3271 2725 3699 1820 3340 214 2273 996 102 1858
2775, 852 2162 326 1858 2203 2430 1214 2264 3928 1619
2781, 3127 225 2196 2457 3807 830 2013 3496 3444 710
2795, 3145 1022 3726 1496 925 941 1882 2540 2207 407
2797, 1453 408 2919 2054 3448 2119 2142 1484 2355 529
2803, 1222 2906 1676 2181 946 838 3717 3736 3761 2337
2817, 2387 196 724 2137 2282 1296 3375 635 1556 361
2821, 3298 2360 2053 1079 2038 1517 1089 1094 2596 3145
2823, 1711 214 1994 3145 1974 809 2647 1235 334 3795
2825, 1581 98 2497 3264 2077 3883 102 3937 1791 1748
2827, 382 1480 1176 600 1196 3744 312 93 951 3593
2843, 290 1271 1350 1917 1690 2663 1373 2946 2322 1150
2847, 1665 3141 3016 3306 3543 507 3039 1427 1817 3726
2853, 725 3423 2132 423 196 2146 3196 302 3814 3761
2869, 3539 598 2874 358 1805 150 253 2054 265 1760
2871, 1625 2435 2877 2160 1603 2598 1485 1393 705 1069
2873, 3431 1531 186 420 2462 114 3272 968 290 2617
2879, 3914 3483 180 1232 467 1987 3296 3115 1028 2338
2883, 2235 102 3521 3338 3068 1507 917 1076 2702 185
